,data_dict,delta_Hmix,delta_Smix,delta_R,VECmix,Tmix,Omiga,is_stable,phase
2922,"{""Pd"": 0.05, ""Pt"": 0.1, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.35}",-5.58,11.635,4.206,10.85,1399.443,2.918,True,FCC
2923,"{""Pd"": 0.05, ""Pt"": 0.1, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.3}",-5.75,11.894,4.658,10.85,1400.444,2.897,True,FCC
2924,"{""Pd"": 0.05, ""Pt"": 0.1, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.25}",-5.74,11.977,5.01,10.85,1401.445,2.924,True,FCC
2925,"{""Pd"": 0.05, ""Pt"": 0.1, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.2}",-5.55,11.894,5.281,10.85,1402.446,3.006,True,FCC
2926,"{""Pd"": 0.05, ""Pt"": 0.1, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.15}",-5.18,11.635,5.48,10.85,1403.447,3.152,True,FCC
2927,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.35}",-7.77,11.635,5.338,10.8,1464.713,2.193,True,FCC
2928,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.35}",-7.08,12.035,5.172,10.8,1458.533,2.479,True,FCC
2929,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.3}",-7.46,12.035,5.347,10.8,1459.534,2.355,True,FCC
2930,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.35}",-6.43,12.224,4.932,10.8,1452.353,2.761,True,FCC
2931,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.3}",-6.82,12.293,5.181,10.8,1453.354,2.62,True,FCC
2932,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.25}",-7.03,12.224,5.357,10.8,1454.355,2.529,True,FCC
2933,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.35}",-5.82,12.224,4.609,10.8,1446.173,3.037,True,FCC
2934,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.3}",-6.22,12.377,4.94,10.8,1447.174,2.88,True,FCC
2935,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.25}",-6.44,12.377,5.19,10.8,1448.175,2.783,True,FCC
2936,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.2}",-6.48,12.224,5.367,10.8,1449.176,2.734,True,FCC
2937,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.35}",-5.25,12.035,4.187,10.8,1439.993,3.301,True,FCC
2938,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.3}",-5.66,12.293,4.616,10.8,1440.994,3.13,True,FCC
2939,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.25}",-5.89,12.377,4.948,10.8,1441.995,3.03,True,FCC
2940,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.2}",-5.94,12.293,5.198,10.8,1442.996,2.986,True,FCC
2941,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.15}",-5.81,12.035,5.377,10.8,1443.997,2.991,True,FCC
2942,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.35}",-4.72,11.635,3.634,10.8,1433.813,3.534,True,FCC
2943,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.3}",-5.14,12.035,4.193,10.8,1434.814,3.36,True,FCC
2944,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.25}",-5.38,12.224,4.623,10.8,1435.815,3.262,True,FCC
2945,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.2}",-5.44,12.224,4.956,10.8,1436.816,3.229,True,FCC
2946,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.15}",-5.32,12.035,5.207,10.8,1437.817,3.253,True,FCC
2947,"{""Pd"": 0.05, ""Pt"": 0.15, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.1}",-5.02,11.635,5.386,10.8,1438.818,3.335,True,FCC
2948,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.35}",-7.94,11.277,5.22,10.75,1505.263,2.138,True,FCC
2949,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.35}",-7.12,11.894,5.076,10.75,1499.083,2.504,True,FCC
2950,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.3}",-7.74,11.894,5.23,10.75,1500.084,2.305,True,FCC
2951,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.35}",-6.34,12.224,4.858,10.75,1492.903,2.878,True,FCC
2952,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.3}",-6.97,12.293,5.086,10.75,1493.904,2.635,True,FCC
2953,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.25}",-7.42,12.224,5.241,10.75,1494.905,2.463,True,FCC
2954,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.35}",-5.6,12.329,4.557,10.75,1486.723,3.273,True,FCC
2955,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.3}",-6.24,12.482,4.867,10.75,1487.724,2.976,True,FCC
2956,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.25}",-6.7,12.482,5.095,10.75,1488.725,2.773,True,FCC
2957,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.2}",-6.98,12.329,5.251,10.75,1489.726,2.631,True,FCC
2958,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.35}",-4.9,12.224,4.158,10.75,1480.543,3.694,True,FCC
2959,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.3}",-5.55,12.482,4.564,10.75,1481.544,3.332,True,FCC
2960,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.25}",-6.02,12.566,4.875,10.75,1482.545,3.095,True,FCC
2961,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.2}",-6.31,12.482,5.105,10.75,1483.546,2.935,True,FCC
2962,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.15}",-6.42,12.224,5.262,10.75,1484.547,2.827,True,FCC
2963,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.35}",-4.24,11.894,3.632,10.75,1474.363,4.136,True,FCC
2964,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.3}",-4.9,12.293,4.165,10.75,1475.364,3.701,True,FCC
2965,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.25}",-5.38,12.482,4.572,10.75,1476.365,3.425,True,FCC
2966,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.2}",-5.68,12.482,4.883,10.75,1477.366,3.247,True,FCC
2967,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.15}",-5.8,12.293,5.114,10.75,1478.367,3.133,True,FCC
2968,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.1}",-5.74,11.894,5.272,10.75,1479.368,3.065,True,FCC
2969,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.35}",-3.62,11.277,2.915,10.75,1468.183,4.574,True,FCC
2970,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.3}",-4.29,11.894,3.638,10.75,1469.184,4.073,True,FCC
2971,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.25}",-4.78,12.224,4.171,10.75,1470.185,3.76,True,FCC
2972,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.2}",-5.09,12.329,4.58,10.75,1471.186,3.564,True,FCC
2973,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.15}",-5.22,12.224,4.892,10.75,1472.187,3.448,True,FCC
2974,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.1}",-5.17,11.894,5.123,10.75,1473.188,3.389,True,FCC
2975,"{""Pd"": 0.05, ""Pt"": 0.2, ""Ag"": 0.35, ""Cu"": 0.35, ""Au"": 0.05}",-4.94,11.277,5.283,10.75,1474.189,3.365,True,FCC
2976,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.35}",-7.14,11.43,4.969,10.7,1539.633,2.465,True,FCC
2977,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.3}",-8.0,11.43,5.101,10.7,1540.634,2.201,True,FCC
2978,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.35}",-6.23,11.977,4.773,10.7,1533.453,2.948,True,FCC
2979,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.3}",-7.1,12.047,4.979,10.7,1534.454,2.604,True,FCC
2980,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.25}",-7.79,11.977,5.112,10.7,1535.455,2.361,True,FCC
2981,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.35}",-5.36,12.224,4.494,10.7,1527.273,3.483,True,FCC
2982,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.3}",-6.24,12.377,4.782,10.7,1528.274,3.031,True,FCC
2983,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.25}",-6.94,12.377,4.99,10.7,1529.275,2.727,True,FCC
2984,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.2}",-7.46,12.224,5.124,10.7,1530.276,2.508,True,FCC
2985,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.35}",-4.53,12.224,4.118,10.7,1521.093,4.105,True,FCC
2986,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.3}",-5.42,12.482,4.502,10.7,1522.094,3.505,True,FCC
2987,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.25}",-6.13,12.566,4.791,10.7,1523.095,3.122,True,FCC
2988,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.2}",-6.66,12.482,5.0,10.7,1524.096,2.856,True,FCC
2989,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.15}",-7.01,12.224,5.135,10.7,1525.097,2.659,True,FCC
2990,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.35}",-3.74,11.977,3.618,10.7,1514.913,4.851,True,FCC
2991,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.3}",-4.64,12.377,4.125,10.7,1515.914,4.044,True,FCC
2992,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.25}",-5.36,12.566,4.51,10.7,1516.915,3.556,True,FCC
2993,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.2}",-5.9,12.566,4.8,10.7,1517.916,3.233,True,FCC
2994,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.15}",-6.26,12.377,5.01,10.7,1518.917,3.003,True,FCC
2995,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.1}",-6.44,11.977,5.146,10.7,1519.918,2.827,True,FCC
2996,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.35}",-2.99,11.43,2.936,10.7,1508.733,5.767,True,FCC
2997,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.3}",-3.9,12.047,3.625,10.7,1509.734,4.664,True,FCC
2998,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.25}",-4.63,12.377,4.133,10.7,1510.735,4.039,True,FCC
2999,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.2}",-5.18,12.482,4.518,10.7,1511.736,3.643,True,FCC
3000,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.15}",-5.55,12.377,4.809,10.7,1512.737,3.374,True,FCC
3001,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.1}",-5.74,12.047,5.02,10.7,1513.738,3.177,True,FCC
3002,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.3, ""Cu"": 0.35, ""Au"": 0.05}",-5.75,11.43,5.157,10.7,1514.739,3.011,True,FCC
3003,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.3}",-3.2,11.43,2.943,10.7,1503.554,5.371,True,FCC
3004,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.25}",-3.94,11.977,3.632,10.7,1504.555,4.574,True,FCC
3005,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.2}",-4.5,12.224,4.14,10.7,1505.556,4.09,True,FCC
3006,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.15}",-4.88,12.224,4.527,10.7,1506.557,3.774,True,FCC
3007,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.1}",-5.08,11.977,4.818,10.7,1507.558,3.554,True,FCC
3008,"{""Pd"": 0.05, ""Pt"": 0.25, ""Ag"": 0.35, ""Cu"": 0.3, ""Au"": 0.05}",-5.1,11.43,5.03,10.7,1508.559,3.381,True,FCC
3009,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.35}",-6.1,11.43,4.676,10.65,1574.003,2.949,True,FCC
3010,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.3}",-7.21,11.499,4.86,10.65,1575.004,2.512,True,FCC
3011,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.25}",-8.14,11.43,4.97,10.65,1576.005,2.213,True,FCC
3012,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.35}",-5.1,11.894,4.419,10.65,1567.823,3.656,True,FCC
3013,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.3}",-6.22,12.047,4.686,10.65,1568.824,3.039,True,FCC
3014,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.25}",-7.16,12.047,4.871,10.65,1569.825,2.641,True,FCC
3015,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.2}",-7.92,11.894,4.982,10.65,1570.826,2.359,True,FCC
3016,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.35}",-4.14,12.035,4.066,10.65,1561.643,4.54,True,FCC
3017,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.3}",-5.27,12.293,4.428,10.65,1562.644,3.645,True,FCC
3018,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.25}",-6.22,12.377,4.696,10.65,1563.645,3.111,True,FCC
3019,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.2}",-6.99,12.293,4.882,10.65,1564.646,2.752,True,FCC
3020,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.15}",-7.58,12.035,4.994,10.65,1565.647,2.486,True,FCC
3021,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.35}",-3.22,11.894,3.592,10.65,1555.463,5.746,True,FCC
3022,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.3}",-4.36,12.293,4.075,10.65,1556.464,4.388,True,FCC
3023,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.25}",-5.32,12.482,4.437,10.65,1557.465,3.654,True,FCC
3024,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.2}",-6.1,12.482,4.706,10.65,1558.466,3.189,True,FCC
3025,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.15}",-6.7,12.293,4.893,10.65,1559.467,2.861,True,FCC
3026,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.1}",-7.12,11.894,5.006,10.65,1560.468,2.607,True,FCC
3027,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.05, ""Au"": 0.35}",-2.34,11.43,2.943,10.65,1549.283,7.568,True,FCC
3028,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.1, ""Au"": 0.3}",-3.49,12.047,3.6,10.65,1550.284,5.351,True,FCC
3029,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.15, ""Au"": 0.25}",-4.46,12.377,4.083,10.65,1551.285,4.305,True,FCC
3030,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.2, ""Au"": 0.2}",-5.25,12.482,4.446,10.65,1552.286,3.691,True,FCC
3031,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.25, ""Au"": 0.15}",-5.86,12.377,4.715,10.65,1553.287,3.281,True,FCC
3032,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.3, ""Au"": 0.1}",-6.29,12.047,4.904,10.65,1554.288,2.977,True,FCC
3033,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.25, ""Cu"": 0.35, ""Au"": 0.05}",-6.54,11.43,5.018,10.65,1555.289,2.718,True,FCC
3034,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.05, ""Au"": 0.3}",-2.66,11.499,2.95,10.65,1544.104,6.675,True,FCC
3035,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.1, ""Au"": 0.25}",-3.64,12.047,3.607,10.65,1545.105,5.114,True,FCC
3036,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.15, ""Au"": 0.2}",-4.44,12.293,4.091,10.65,1546.106,4.281,True,FCC
3037,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.2, ""Au"": 0.15}",-5.06,12.293,4.455,10.65,1547.107,3.759,True,FCC
3038,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.25, ""Au"": 0.1}",-5.5,12.047,4.725,10.65,1548.108,3.391,True,FCC
3039,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.3, ""Cu"": 0.3, ""Au"": 0.05}",-5.76,11.499,4.915,10.65,1549.109,3.093,True,FCC
3040,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.35, ""Cu"": 0.05, ""Au"": 0.25}",-2.86,11.43,2.957,10.65,1538.925,6.15,True,FCC
3041,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.35, ""Cu"": 0.1, ""Au"": 0.2}",-3.67,11.894,3.615,10.65,1539.926,4.991,True,FCC
3042,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.35, ""Cu"": 0.15, ""Au"": 0.15}",-4.3,12.035,4.099,10.65,1540.927,4.313,True,FCC
3043,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.35, ""Cu"": 0.2, ""Au"": 0.1}",-4.75,11.894,4.464,10.65,1541.928,3.861,True,FCC
3044,"{""Pd"": 0.05, ""Pt"": 0.3, ""Ag"": 0.35, ""Cu"": 0.25, ""Au"": 0.05}",-5.02,11.43,4.735,10.65,1542.929,3.513,True,FCC
3045,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.05, ""Cu"": 0.2, ""Au"": 0.35}",-4.82,11.277,4.333,10.6,1608.373,3.763,True,FCC
3046,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.05, ""Cu"": 0.25, ""Au"": 0.3}",-6.18,11.43,4.577,10.6,1609.374,2.977,True,FCC
3047,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.05, ""Cu"": 0.3, ""Au"": 0.25}",-7.36,11.43,4.74,10.6,1610.375,2.501,True,FCC
3048,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.05, ""Cu"": 0.35, ""Au"": 0.2}",-8.36,11.277,4.826,10.6,1611.376,2.174,True,FCC
3049,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.1, ""Cu"": 0.15, ""Au"": 0.35}",-3.73,11.635,4.003,10.6,1602.193,4.998,True,FCC
3050,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.1, ""Cu"": 0.2, ""Au"": 0.3}",-5.1,11.894,4.343,10.6,1603.194,3.739,True,FCC
3051,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.1, ""Cu"": 0.25, ""Au"": 0.25}",-6.29,11.977,4.588,10.6,1604.195,3.055,True,FCC
3052,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.1, ""Cu"": 0.3, ""Au"": 0.2}",-7.3,11.894,4.752,10.6,1605.196,2.615,True,FCC
3053,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.1, ""Cu"": 0.35, ""Au"": 0.15}",-8.13,11.635,4.839,10.6,1606.197,2.299,True,FCC
3054,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.1, ""Au"": 0.35}",-2.68,11.635,3.554,10.6,1596.013,6.929,True,FCC
3055,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.15, ""Au"": 0.3}",-4.06,12.035,4.012,10.6,1597.014,4.734,True,FCC
3056,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.2, ""Au"": 0.25}",-5.26,12.224,4.352,10.6,1598.015,3.714,True,FCC
3057,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.25, ""Au"": 0.2}",-6.28,12.224,4.599,10.6,1599.016,3.112,True,FCC
3058,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.3, ""Au"": 0.15}",-7.12,12.035,4.763,10.6,1600.017,2.705,True,FCC
3059,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.15, ""Cu"": 0.35, ""Au"": 0.1}",-7.78,11.635,4.852,10.6,1601.018,2.394,True,FCC
3060,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.05, ""Au"": 0.35}",-1.67,11.277,2.936,10.6,1589.833,10.736,True,FCC
3061,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.1, ""Au"": 0.3}",-3.06,11.894,3.562,10.6,1590.834,6.183,True,FCC
3062,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.15, ""Au"": 0.25}",-4.27,12.224,4.021,10.6,1591.835,4.557,True,FCC
3063,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.2, ""Au"": 0.2}",-5.3,12.329,4.362,10.6,1592.836,3.705,True,FCC
3064,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.25, ""Au"": 0.15}",-6.15,12.224,4.609,10.6,1593.837,3.168,True,FCC
3065,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.3, ""Au"": 0.1}",-6.82,11.894,4.775,10.6,1594.838,2.781,True,FCC
3066,"{""Pd"": 0.05, ""Pt"": 0.35, ""Ag"": 0.2, ""Cu"": 0.35, ""Au"": 0.05}",-7.31,11.277,4.865,10.6,1595.839,2.462,True,FCC
